diseaseId,diseaseName,is_leaf_term,is_therapeutic_area,targetEnsemblId,targetSymbol,score,uniprot,passed,reason,n_candidates_checked,best_pdb_id,best_chain,ligand,resolution,resolution_tier,r_free,modeled_residues,ligand_RSCC,ligand_RSR,organism_bacterial,chembl_target_ids,best_chembl_target_id,chembl_counts_all,activity_type,activity_records
MONDO_0005071,nervous system disorder,False,True,ENSG00000022355,GABRA1,0.8914,P14867,True,,1.0,6CDU,A,EY4,3.45,fallback,0.2861,3140.0,0.952,0.092,False,CHEMBL1907597;CHEMBL1962;CHEMBL2093872;CHEMBL2094121;CHEMBL2095172;CHEMBL2109243;CHEMBL2109244;CHEMBL2111392;CHEMBL3885570;CHEMBL4106151;CHEMBL4296044;CHEMBL4523638;CHEMBL5303741,CHEMBL2093872,CHEMBL1907597=0;CHEMBL1962=43;CHEMBL2093872=417;CHEMBL2094121=30;CHEMBL2095172=112;CHEMBL2109243=0;CHEMBL2109244=5;CHEMBL2111392=4;CHEMBL3885570=3;CHEMBL4106151=4;CHEMBL4296044=4;CHEMBL4523638=1;CHEMBL5303741=0,IC50,417.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000113327,GABRG2,0.8895,P18507,True,,1.0,8BHG,B,NAG,2.39,high,0.2835,1675.0,0.995,0.021,False,CHEMBL2093872;CHEMBL2094120;CHEMBL2094121;CHEMBL2094122;CHEMBL2094130;CHEMBL2095172;CHEMBL2095190;CHEMBL2109243;CHEMBL2111339;CHEMBL2111366;CHEMBL2111370;CHEMBL2111392;CHEMBL2111413;CHEMBL4523638;CHEMBL4523640;CHEMBL4523641;CHEMBL5291949;CHEMBL5303741,CHEMBL2093872,CHEMBL2093872=417;CHEMBL2094120=2;CHEMBL2094121=30;CHEMBL2094122=2;CHEMBL2094130=1;CHEMBL2095172=112;CHEMBL2095190=3;CHEMBL2109243=0;CHEMBL2111339=4;CHEMBL2111366=1;CHEMBL2111370=0;CHEMBL2111392=4;CHEMBL2111413=8;CHEMBL4523638=1;CHEMBL4523640=0;CHEMBL4523641=4;CHEMBL5291949=0;CHEMBL5303741=0,IC50,417.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000166206,GABRB3,0.8871,P28472,True,,3.0,4COF,A,NAG,2.97,fallback,0.2259,1665.0,0.888,0.133,False,CHEMBL1847;CHEMBL2093872;CHEMBL2094120;CHEMBL2094121;CHEMBL2094122;CHEMBL2094130;CHEMBL2095190;CHEMBL2109244;CHEMBL2111366;CHEMBL3430899;CHEMBL3885573;CHEMBL3885574;CHEMBL3885575;CHEMBL3885577;CHEMBL3885578;CHEMBL4106151;CHEMBL4106157;CHEMBL4296057;CHEMBL4296064,CHEMBL2093872,CHEMBL1847=10;CHEMBL2093872=417;CHEMBL2094120=2;CHEMBL2094121=30;CHEMBL2094122=2;CHEMBL2094130=1;CHEMBL2095190=3;CHEMBL2109244=5;CHEMBL2111366=1;CHEMBL3430899=0;CHEMBL3885573=0;CHEMBL3885574=0;CHEMBL3885575=0;CHEMBL3885577=0;CHEMBL3885578=3;CHEMBL4106151=4;CHEMBL4106157=0;CHEMBL4296057=0;CHEMBL4296064=0,IC50,417.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000273079,GRIN2B,0.8861,Q13224,True,,10.0,7UJT,A,ATP,2.1,high,0.2465,284.0,0.891,0.093,False,CHEMBL1904;CHEMBL1907603;CHEMBL2094124;CHEMBL5483086,CHEMBL1907603,CHEMBL1904=2021;CHEMBL1907603=2156;CHEMBL2094124=617;CHEMBL5483086=1,IC50,2156.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000168036,CTNNB1,0.8833,P35222,True,,30.0,6O9B,B,MES,2.2,high,0.2268,388.0,0.883,0.166,False,CHEMBL3038464;CHEMBL3038511;CHEMBL3885520;CHEMBL3885525;CHEMBL3885541;CHEMBL3885542;CHEMBL4665593;CHEMBL4888449;CHEMBL5291978;CHEMBL5866;CHEMBL6066542,CHEMBL3038511,CHEMBL3038464=0;CHEMBL3038511=549;CHEMBL3885520=0;CHEMBL3885525=327;CHEMBL3885541=43;CHEMBL3885542=6;CHEMBL4665593=1;CHEMBL4888449=5;CHEMBL5291978=0;CHEMBL5866=160;CHEMBL6066542=0,IC50,549.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000198400,NTRK1,0.8831,P04629,True,,56.0,5JFX,A,6K4,1.63,high,0.2315,277.0,0.965,0.061,False,CHEMBL2815;CHEMBL3559684;CHEMBL3883331;CHEMBL4523622;CHEMBL4742268,CHEMBL2815,CHEMBL2815=10647;CHEMBL3559684=0;CHEMBL3883331=0;CHEMBL4523622=5;CHEMBL4742268=0,IC50,10647.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000120251,GRIA2,0.8821,P42262,True,,15.0,5ZG2,A,ZK1,1.25,high,0.19034,518.0,0.998,0.018,False,CHEMBL2096670;CHEMBL3883291;CHEMBL3883294;CHEMBL4016,CHEMBL2096670,CHEMBL2096670=135;CHEMBL3883291=0;CHEMBL3883294=2;CHEMBL4016=47,IC50,135.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000198793,MTOR,0.8812,P42345,True,,22.0,4DRI,A,RAP,1.45,high,0.2064,217.0,0.974,0.046,False,CHEMBL2221341;CHEMBL2842;CHEMBL4296661;CHEMBL4296662;CHEMBL4523674;CHEMBL4523999,CHEMBL2842,CHEMBL2221341=2;CHEMBL2842=6501;CHEMBL4296661=302;CHEMBL4296662=1;CHEMBL4523674=0;CHEMBL4523999=159,IC50,6501.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000145335,SNCA,0.8797,P37840,True,,10.0,6CT7,H,IPA,1.903,high,0.2229,867.0,0.863,0.125,False,CHEMBL5465209;CHEMBL5465232;CHEMBL5483090;CHEMBL6152,CHEMBL6152,CHEMBL5465209=0;CHEMBL5465232=0;CHEMBL5483090=0;CHEMBL6152=192,IC50,192.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000117984,CTSD,0.8782,P07339,True,,9.0,6QBG,B,NAG,1.8,high,0.247,339.0,0.812,0.126,False,CHEMBL2581,CHEMBL2581,CHEMBL2581=4059,IC50,4059.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000144381,HSPD1,0.8763,P10809,True,,2.0,4PJ1,M,ADP,3.15,fallback,0.2704,8783.0,0.968,0.071,False,CHEMBL4106131;CHEMBL4721,CHEMBL4106131,CHEMBL4106131=366;CHEMBL4721=2,IC50,366.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000166311,SMPD1,0.8762,P17405,True,,4.0,5I81,A,NAG,2.25,high,0.2047,528.0,0.934,0.097,False,CHEMBL2760,CHEMBL2760,CHEMBL2760=212,IC50,212.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000186868,MAPT,0.8723,P10636,True,,39.0,4TQE,H,PGE,1.6,high,0.19715,454.0,0.775,0.165,False,CHEMBL1293224;CHEMBL4296122;CHEMBL4296123;CHEMBL4296124;CHEMBL6066025;CHEMBL6193767,CHEMBL1293224,CHEMBL1293224=392;CHEMBL4296122=0;CHEMBL4296123=0;CHEMBL4296124=0;CHEMBL6066025=0;CHEMBL6193767=0,IC50,392.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000258947,TUBB3,0.8715,Q13509,True,,2.0,6S8L,B,GDP,1.801,high,0.2655,999.0,0.984,0.042,False,CHEMBL2095182;CHEMBL2597;CHEMBL3832942;CHEMBL6066055;CHEMBL6066847,CHEMBL2095182,CHEMBL2095182=1526;CHEMBL2597=17;CHEMBL3832942=6;CHEMBL6066055=0;CHEMBL6066847=0,IC50,1526.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000157764,BRAF,0.8704,P15056,True,,105.0,6XFP,A,V1Y,2.0,high,0.2568,272.0,0.936,0.075,False,CHEMBL3559685;CHEMBL3883317;CHEMBL4106189;CHEMBL4523687;CHEMBL5145;CHEMBL5291967,CHEMBL5145,CHEMBL3559685=2;CHEMBL3883317=0;CHEMBL4106189=0;CHEMBL4523687=0;CHEMBL5145=11017;CHEMBL5291967=0,IC50,11017.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000113161,HMGCR,0.867,P04035,True,,22.0,1DQA,D,NAP,2.0,high,0.197,1614.0,0.966,0.066,False,CHEMBL402;CHEMBL4630729;CHEMBL5169065,CHEMBL402,CHEMBL402=1186;CHEMBL4630729=0;CHEMBL5169065=0,IC50,1186.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000182054,IDH2,0.8664,P48735,True,,11.0,5I95,A,NDP,1.54,high,0.1742,413.0,0.991,0.032,False,CHEMBL3991501;CHEMBL4523659,CHEMBL3991501,CHEMBL3991501=1867;CHEMBL4523659=6,IC50,1867.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000182578,CSF1R,0.8656,P07333,True,,24.0,8JOT,A,UKI,1.69,high,0.2071,306.0,0.904,0.103,False,CHEMBL1844,CHEMBL1844,CHEMBL1844=3974,IC50,3974.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000111199,TRPV4,0.8622,Q9HBA0,True,,2.0,4DX2,A,BGC,2.95,fallback,0.2204,492.0,0.949,0.077,False,CHEMBL3119,CHEMBL3119,CHEMBL3119=698,IC50,698.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000152822,GRM1,0.8619,Q13255,True,,2.0,3KS9,A,NAG,1.9,high,0.241,887.0,0.77,0.143,False,CHEMBL3772,CHEMBL3772,CHEMBL3772=1217,IC50,1217.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000138413,IDH1,0.8565,O75874,True,,59.0,4UMX,A,NAP,1.88,high,0.2112,817.0,0.964,0.065,False,CHEMBL2007625;CHEMBL4523659,CHEMBL2007625,CHEMBL2007625=13683;CHEMBL4523659=6,IC50,13683.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000130816,DNMT1,0.856,P26358,True,,16.0,7SFD,A,SAH,2.09,high,0.2159,866.0,0.965,0.069,False,CHEMBL1993,CHEMBL1993,CHEMBL1993=603,IC50,603.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000087470,DNM1L,0.8559,O00429,True,,6.0,3W6P,A,GDP,1.7,high,0.21412,675.0,0.99,0.029,False,CHEMBL4523118,CHEMBL4523118,CHEMBL4523118=142,IC50,142.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000196549,MME,0.8546,P08473,True,,16.0,6SUK,A,FT8,1.75,high,0.1997,698.0,0.917,0.108,False,CHEMBL1944;CHEMBL6066554,CHEMBL1944,CHEMBL1944=553;CHEMBL6066554=7,IC50,553.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000112541,PDE10A,0.8497,Q9Y233,True,,150.0,2OUR,A,CMP,1.45,high,0.236,639.0,0.959,0.065,False,CHEMBL2363066;CHEMBL4409,CHEMBL4409,CHEMBL2363066=16;CHEMBL4409=6795,IC50,6795.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000147955,SIGMAR1,0.8497,Q99720,True,,5.0,6DJZ,A,GMJ,3.084,fallback,0.2764,653.0,0.963,0.131,False,CHEMBL287;CHEMBL4524009,CHEMBL287,CHEMBL287=1923;CHEMBL4524009=1,IC50,1923.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000146872,TLK2,0.8488,Q86UE8,True,,1.0,5O0Y,A,AGS,2.86,fallback,0.20979,288.0,0.919,0.082,False,CHEMBL5404,CHEMBL5404,CHEMBL5404=129,IC50,129.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000177628,GBA1,0.8474,P04062,True,,57.0,6TN1,AAA,GLN,0.98,high,0.1282,496.0,0.897,0.072,False,CHEMBL2179;CHEMBL4106172,CHEMBL2179,CHEMBL2179=1039;CHEMBL4106172=1,IC50,1039.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000025708,TYMP,0.8467,P19971,True,,4.0,2J0F,A,TDR,2.31,high,0.287,1784.0,0.941,0.059,False,CHEMBL3106,CHEMBL3106,CHEMBL3106=267,IC50,267.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000083168,KAT6A,0.8458,Q92794,True,,19.0,2OZU,B,ACM,2.3,high,0.24502,254.0,0.849,0.099,False,CHEMBL3774298,CHEMBL3774298,CHEMBL3774298=950,IC50,950.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000092621,PHGDH,0.8433,O43175,True,,21.0,7DKM,A,NAD,1.7,high,0.171,612.0,0.981,0.046,False,CHEMBL2311243,CHEMBL2311243,CHEMBL2311243=1280,IC50,1280.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000178209,PLEC,0.8417,Q15149,True,,5.0,2ODV,A,PGO,2.05,high,0.25599,217.0,0.874,0.138,False,CHEMBL1293240,CHEMBL1293240,CHEMBL1293240=457,IC50,457.0
MONDO_0005071,nervous system disorder,False,True,ENSG00000077782,FGFR1,0.8413,P11362,True,,74.0,5EW8,A,5SF,1.63,high,0.2059,581.0,0.935,0.083,False,CHEMBL2095217;CHEMBL2111439;CHEMBL3650;CHEMBL5291677;CHEMBL5291688,CHEMBL3650,CHEMBL2095217=289;CHEMBL2111439=0;CHEMBL3650=9154;CHEMBL5291677=0;CHEMBL5291688=0,IC50,9154.0
EFO_0000651,phenotype,False,True,ENSG00000066468,FGFR2,0.929,P21802,True,,53.0,2PVF,A,ACP,1.8,high,0.2652,292.0,0.939,0.089,False,CHEMBL2095217;CHEMBL2111434;CHEMBL4142;CHEMBL4802036;CHEMBL5291678;CHEMBL6066126,CHEMBL4142,CHEMBL2095217=289;CHEMBL2111434=0;CHEMBL4142=4796;CHEMBL4802036=0;CHEMBL5291678=0;CHEMBL6066126=0,IC50,4796.0
EFO_0000651,phenotype,False,True,ENSG00000068078,FGFR3,0.928,P22607,True,,12.0,6PNX,B,ACP,2.199,high,0.2299,585.0,0.779,0.148,False,CHEMBL2095217;CHEMBL2742;CHEMBL5291680,CHEMBL2742,CHEMBL2095217=289;CHEMBL2742=6340;CHEMBL5291680=0,IC50,6340.0
EFO_0000651,phenotype,False,True,ENSG00000130164,LDLR,0.9233,P01130,True,,15.0,5OYL,A,NAG,2.25,high,0.2238,456.0,0.582,0.227,False,CHEMBL3311;CHEMBL4523996,CHEMBL4523996,CHEMBL3311=0;CHEMBL4523996=728,IC50,728.0
EFO_0000651,phenotype,False,True,ENSG00000077782,FGFR1,0.9169,P11362,True,,74.0,5EW8,A,5SF,1.63,high,0.2059,581.0,0.935,0.083,False,CHEMBL2095217;CHEMBL2111439;CHEMBL3650;CHEMBL5291677;CHEMBL5291688,CHEMBL3650,CHEMBL2095217=289;CHEMBL2111439=0;CHEMBL3650=9154;CHEMBL5291677=0;CHEMBL5291688=0,IC50,9154.0
EFO_0000651,phenotype,False,True,ENSG00000036828,CASR,0.916,P41180,True,,4.0,5FBK,B,NAG,2.1,high,0.2227,954.0,0.899,0.102,False,CHEMBL1878,CHEMBL1878,CHEMBL1878=418,IC50,418.0
EFO_0000651,phenotype,False,True,ENSG00000132170,PPARG,0.9094,P37231,True,,150.0,9F7W,A,2OH,1.25,high,0.1889,284.0,0.802,0.208,False,CHEMBL2095161;CHEMBL2095162;CHEMBL2095163;CHEMBL2096976;CHEMBL2111325;CHEMBL2111371;CHEMBL2111394;CHEMBL235;CHEMBL3559683,CHEMBL235,CHEMBL2095161=0;CHEMBL2095162=0;CHEMBL2095163=0;CHEMBL2096976=239;CHEMBL2111325=34;CHEMBL2111371=0;CHEMBL2111394=4;CHEMBL235=2356;CHEMBL3559683=0,IC50,2356.0
EFO_0000651,phenotype,False,True,ENSG00000171105,INSR,0.9077,P06213,True,,26.0,3BU5,A,ATP,2.1,high,0.23927,306.0,0.818,0.133,False,CHEMBL1981,CHEMBL1981,CHEMBL1981=1858,IC50,1858.0
EFO_0000651,phenotype,False,True,ENSG00000169174,PCSK9,0.9063,Q8NBP7,True,,52.0,9HZ3,B,A1IYR,1.432,high,0.2129,564.0,0.956,0.076,False,CHEMBL2929;CHEMBL4523996;CHEMBL6195583,CHEMBL4523996,CHEMBL2929=250;CHEMBL4523996=728;CHEMBL6195583=0,IC50,728.0
EFO_0000651,phenotype,False,True,ENSG00000133703,KRAS,0.9052,P01116,True,,150.0,9IAY,A,GDP,0.953,high,0.1908,168.0,0.994,0.032,False,CHEMBL2189121;CHEMBL4523623;CHEMBL4524006;CHEMBL5169273;CHEMBL5291977;CHEMBL5465393;CHEMBL5483196;CHEMBL6193817;CHEMBL6193831,CHEMBL2189121,CHEMBL2189121=5903;CHEMBL4523623=0;CHEMBL4524006=4;CHEMBL5169273=2;CHEMBL5291977=26;CHEMBL5465393=444;CHEMBL5483196=0;CHEMBL6193817=0;CHEMBL6193831=0,IC50,5903.0
EFO_0000651,phenotype,False,True,ENSG00000111199,TRPV4,0.8989,Q9HBA0,True,,2.0,4DX2,A,BGC,2.95,fallback,0.2204,492.0,0.949,0.077,False,CHEMBL3119,CHEMBL3119,CHEMBL3119=698,IC50,698.0
EFO_0000651,phenotype,False,True,ENSG00000132155,RAF1,0.8976,P04049,True,,53.0,3IQV,A,FSC,1.2,high,0.15322,242.0,0.967,0.065,False,CHEMBL1906;CHEMBL2111351;CHEMBL3559685;CHEMBL3883317;CHEMBL3885566;CHEMBL4106189;CHEMBL5291962;CHEMBL5291977,CHEMBL1906,CHEMBL1906=5570;CHEMBL2111351=139;CHEMBL3559685=2;CHEMBL3883317=0;CHEMBL3885566=2;CHEMBL4106189=0;CHEMBL5291962=0;CHEMBL5291977=26,IC50,5570.0
EFO_0000651,phenotype,False,True,ENSG00000118271,TTR,0.8962,P02766,True,,150.0,1F86,B,T44,1.1,high,0.177,230.0,0.984,0.092,False,CHEMBL3194,CHEMBL3194,CHEMBL3194=347,IC50,347.0
EFO_0000651,phenotype,False,True,ENSG00000179295,PTPN11,0.8928,Q06124,True,,84.0,7PPL,A,EOH,1.53,high,0.1972,288.0,0.892,0.106,False,CHEMBL3864;CHEMBL4630742;CHEMBL4879528,CHEMBL3864,CHEMBL3864=4957;CHEMBL4630742=0;CHEMBL4879528=0,IC50,4957.0
EFO_0000651,phenotype,False,True,ENSG00000142192,APP,0.8869,P05067,True,,53.0,2IPU,D,ACM,1.65,high,0.225,894.0,0.831,0.117,False,CHEMBL2487,CHEMBL2487,CHEMBL2487=2070,IC50,2070.0
EFO_0000651,phenotype,False,True,ENSG00000157764,BRAF,0.8843,P15056,True,,105.0,6XFP,A,V1Y,2.0,high,0.2568,272.0,0.936,0.075,False,CHEMBL3559685;CHEMBL3883317;CHEMBL4106189;CHEMBL4523687;CHEMBL5145;CHEMBL5291967,CHEMBL5145,CHEMBL3559685=2;CHEMBL3883317=0;CHEMBL4106189=0;CHEMBL4523687=0;CHEMBL5145=11017;CHEMBL5291967=0,IC50,11017.0
EFO_0000651,phenotype,False,True,ENSG00000096968,JAK2,0.8827,O60674,True,,150.0,8BXH,A,C87,1.3,high,0.1681,300.0,0.963,0.088,False,CHEMBL2363062;CHEMBL2971;CHEMBL3038492;CHEMBL3301390;CHEMBL3301392;CHEMBL4630750;CHEMBL4742263;CHEMBL4802035;CHEMBL5482983,CHEMBL2971,CHEMBL2363062=144;CHEMBL2971=19301;CHEMBL3038492=91;CHEMBL3301390=39;CHEMBL3301392=68;CHEMBL4630750=0;CHEMBL4742263=0;CHEMBL4802035=0;CHEMBL5482983=0,IC50,19301.0
EFO_0000651,phenotype,False,True,ENSG00000101076,HNF4A,0.8824,P41235,True,,7.0,8C1L,A,PLM,2.0,high,0.23667,446.0,0.907,0.105,False,CHEMBL5398,CHEMBL5398,CHEMBL5398=241,IC50,241.0
EFO_0000651,phenotype,False,True,ENSG00000213281,NRAS,0.8822,P01111,True,,27.0,9BG8,B,GNP,1.2,high,0.1858,666.0,0.993,0.034,False,CHEMBL2079845;CHEMBL4524006;CHEMBL6193817;CHEMBL6195563,CHEMBL2079845,CHEMBL2079845=416;CHEMBL4524006=4;CHEMBL6193817=0;CHEMBL6195563=0,IC50,416.0
EFO_0000651,phenotype,False,True,ENSG00000169919,GUSB,0.882,P08236,True,,1.0,3HN3,B,NAG,1.7,high,0.24,2430.0,0.843,0.108,False,CHEMBL2728,CHEMBL2728,CHEMBL2728=446,IC50,446.0
EFO_0000651,phenotype,False,True,ENSG00000258947,TUBB3,0.8753,Q13509,True,,2.0,6S8L,B,GDP,1.801,high,0.2655,999.0,0.984,0.042,False,CHEMBL2095182;CHEMBL2597;CHEMBL3832942;CHEMBL6066055;CHEMBL6066847,CHEMBL2095182,CHEMBL2095182=1526;CHEMBL2597=17;CHEMBL3832942=6;CHEMBL6066055=0;CHEMBL6066847=0,IC50,1526.0
EFO_0000651,phenotype,False,True,ENSG00000198400,NTRK1,0.8739,P04629,True,,56.0,5JFX,A,6K4,1.63,high,0.2315,277.0,0.965,0.061,False,CHEMBL2815;CHEMBL3559684;CHEMBL3883331;CHEMBL4523622;CHEMBL4742268,CHEMBL2815,CHEMBL2815=10647;CHEMBL3559684=0;CHEMBL3883331=0;CHEMBL4523622=5;CHEMBL4742268=0,IC50,10647.0
EFO_0000651,phenotype,False,True,ENSG00000104267,CA2,0.8726,P00918,True,,150.0,3K34,A,HGB,0.9,high,0.16,258.0,0.999,0.046,False,CHEMBL205;CHEMBL2095180;CHEMBL2096906;CHEMBL5465206,CHEMBL205,CHEMBL205=2281;CHEMBL2095180=36;CHEMBL2096906=0;CHEMBL5465206=0,IC50,2281.0
EFO_0000651,phenotype,False,True,ENSG00000007314,SCN4A,0.8715,P35499,True,,2.0,6MBA,B,CO3,1.799,high,0.2335,275.0,0.847,0.125,False,CHEMBL2072;CHEMBL2331043;CHEMBL4630762,CHEMBL2072,CHEMBL2072=474;CHEMBL2331043=16;CHEMBL4630762=1,IC50,474.0
EFO_0000651,phenotype,False,True,ENSG00000166311,SMPD1,0.8703,P17405,True,,4.0,5I81,A,NAG,2.25,high,0.2047,528.0,0.934,0.097,False,CHEMBL2760,CHEMBL2760,CHEMBL2760=212,IC50,212.0
EFO_0000651,phenotype,False,True,ENSG00000160211,G6PD,0.869,P11413,True,,16.0,6JYU,A,NAP,1.89,high,0.1919,485.0,0.954,0.074,False,CHEMBL5347,CHEMBL5347,CHEMBL5347=728,IC50,728.0
EFO_0000651,phenotype,False,True,ENSG00000228716,DHFR,0.867,P00374,True,,87.0,1KMV,A,LII,1.05,high,0.1807,186.0,0.973,0.069,False,CHEMBL202,CHEMBL202,CHEMBL202=1590,IC50,1590.0
EFO_0000651,phenotype,False,True,ENSG00000113161,HMGCR,0.8663,P04035,True,,22.0,1DQA,D,NAP,2.0,high,0.197,1614.0,0.966,0.066,False,CHEMBL402;CHEMBL4630729;CHEMBL5169065,CHEMBL402,CHEMBL402=1186;CHEMBL4630729=0;CHEMBL5169065=0,IC50,1186.0
EFO_0000651,phenotype,False,True,ENSG00000196549,MME,0.8659,P08473,True,,16.0,6SUK,A,FT8,1.75,high,0.1997,698.0,0.917,0.108,False,CHEMBL1944;CHEMBL6066554,CHEMBL1944,CHEMBL1944=553;CHEMBL6066554=7,IC50,553.0
EFO_0000651,phenotype,False,True,ENSG00000157404,KIT,0.8641,P10721,True,,57.0,8S14,A,B49,1.5,high,0.2143,302.0,0.855,0.152,False,CHEMBL1936;CHEMBL2111428;CHEMBL4523731;CHEMBL4630731,CHEMBL1936,CHEMBL1936=4485;CHEMBL2111428=0;CHEMBL4523731=0;CHEMBL4630731=0,IC50,4485.0
EFO_0000651,phenotype,False,True,ENSG00000145675,PIK3R1,0.8632,P27986,True,,65.0,4JPS,A,1LT,2.2,high,0.2278,1226.0,0.963,0.064,False,CHEMBL2111367;CHEMBL2111432;CHEMBL2506;CHEMBL3038510;CHEMBL3559703;CHEMBL4296106,CHEMBL2111367,CHEMBL2111367=1539;CHEMBL2111432=1453;CHEMBL2506=334;CHEMBL3038510=772;CHEMBL3559703=429;CHEMBL4296106=1,IC50,1539.0
EFO_0000651,phenotype,False,True,ENSG00000113721,PDGFRB,0.8611,P09619,True,,2.0,3MJG,X,NDG,2.3,high,0.277,745.0,0.848,0.13,False,CHEMBL1913;CHEMBL2095189;CHEMBL2111440;CHEMBL4523729;CHEMBL4879531,CHEMBL1913,CHEMBL1913=2965;CHEMBL2095189=431;CHEMBL2111440=0;CHEMBL4523729=0;CHEMBL4879531=0,IC50,2965.0
EFO_0000651,phenotype,False,True,ENSG00000147955,SIGMAR1,0.8608,Q99720,True,,5.0,6DJZ,A,GMJ,3.084,fallback,0.2764,653.0,0.963,0.131,False,CHEMBL287;CHEMBL4524009,CHEMBL287,CHEMBL287=1923;CHEMBL4524009=1,IC50,1923.0
EFO_0000651,phenotype,False,True,ENSG00000130816,DNMT1,0.8595,P26358,True,,16.0,7SFD,A,SAH,2.09,high,0.2159,866.0,0.965,0.069,False,CHEMBL1993,CHEMBL1993,CHEMBL1993=603,IC50,603.0
EFO_0000651,phenotype,False,True,ENSG00000037280,FLT4,0.8568,P35916,True,,1.0,4BSJ,A,NAG,2.5,high,0.2533,213.0,0.833,0.121,False,CHEMBL1955;CHEMBL2095227;CHEMBL2111409;CHEMBL3301389,CHEMBL1955,CHEMBL1955=715;CHEMBL2095227=243;CHEMBL2111409=0;CHEMBL3301389=0,IC50,715.0
EFO_0000651,phenotype,False,True,ENSG00000109163,GNRHR,0.8564,P30968,True,,1.0,7BR3,A,F5O,2.79,fallback,0.284,470.0,0.944,0.101,False,CHEMBL1855,CHEMBL1855,CHEMBL1855=2131,IC50,2131.0
EFO_0000651,phenotype,False,True,ENSG00000137745,MMP13,0.8531,P45452,True,,46.0,830C,A,RS1,1.6,high,0.266,330.0,,,False,CHEMBL2095216;CHEMBL2111422;CHEMBL280;CHEMBL4523970,CHEMBL280,CHEMBL2095216=16;CHEMBL2111422=0;CHEMBL280=3682;CHEMBL4523970=0,IC50,3682.0
EFO_0000651,phenotype,False,True,ENSG00000186868,MAPT,0.8504,P10636,True,,39.0,4TQE,H,PGE,1.6,high,0.19715,454.0,0.775,0.165,False,CHEMBL1293224;CHEMBL4296122;CHEMBL4296123;CHEMBL4296124;CHEMBL6066025;CHEMBL6193767,CHEMBL1293224,CHEMBL1293224=392;CHEMBL4296122=0;CHEMBL4296123=0;CHEMBL4296124=0;CHEMBL6066025=0;CHEMBL6193767=0,IC50,392.0
EFO_0000651,phenotype,False,True,ENSG00000276045,ORAI1,0.8488,Q96D31,True,,1.0,4EHQ,A,GBL,1.9005,high,0.216,165.0,0.937,0.064,False,CHEMBL2384891;CHEMBL3038476;CHEMBL3832644;CHEMBL4296083;CHEMBL4296084,CHEMBL3832644,CHEMBL2384891=58;CHEMBL3038476=72;CHEMBL3832644=156;CHEMBL4296083=25;CHEMBL4296084=2,IC50,156.0
EFO_0000651,phenotype,False,True,ENSG00000164362,TERT,0.8487,O14746,True,,8.0,5MER,E,MES,1.88,high,0.2243,770.0,0.799,0.237,False,CHEMBL2916,CHEMBL2916,CHEMBL2916=1017,IC50,1017.0
EFO_0000651,phenotype,False,True,ENSG00000204983,PRSS1,0.8481,P07477,True,,6.0,1TRN,A,ISP,2.2,high,,448.0,0.986,0.044,False,CHEMBL209;CHEMBL2095204;CHEMBL2096988,CHEMBL209,CHEMBL209=639;CHEMBL2095204=529;CHEMBL2096988=0,IC50,639.0
EFO_0000651,phenotype,False,True,ENSG00000137601,NEK1,0.8478,Q96PY6,True,,2.0,4B9D,B,CK7,1.9,high,0.22153,585.0,0.92,0.098,False,CHEMBL4524130;CHEMBL5855,CHEMBL5855,CHEMBL4524130=0;CHEMBL5855=295,IC50,295.0
EFO_0000651,phenotype,False,True,ENSG00000138696,BMPR1B,0.8442,O00238,True,,1.0,3MDY,A,LDN,2.05,high,0.2548,858.0,0.962,0.056,False,CHEMBL5476,CHEMBL5476,CHEMBL5476=488,IC50,488.0
